month,country,know_ini,ambig_ini,day,date,jul_start_date,jul_end_date,day_span,n_injurd,tar_gpol,event,posthoc,ev_type,linked,loc_type,ad_viol,weap_grd,n_killed_a,e_length,n_injurd_d,dam_prop,arrests,per_atk_i,per_atk_e,pub_order,retribution,sc_animosity,anti_gov_sentmnts,class_conflict,pol_desires,retain_power,eco_scarcity,pers_security,coup,coup_failed,region,weapon,duration,s_month,s_day,weekday
7,Puerto Rico,1,FALSE,7,7/7/1998,19545,19546,2,0,FALSE,TRUE,FALSE,1,FALSE,13,FALSE,1,0,2,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,1,7,6,2
10,British Virgin Islan,1,FALSE,10,10/10/1950,2100,2118,19,0,FALSE,TRUE,FALSE,4,FALSE,2,FALSE,1,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1,2,10,1,1
3,Canada,1,FALSE,9,3/9/1948,1156,1171,16,0,FALSE,TRUE,FALSE,1,FALSE,2,FALSE,1,0,3,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,1,2,3,1,2
5,Canada,1,FALSE,24,5/24/1948,1233,1247,15,0,FALSE,TRUE,FALSE,4,FALSE,27,FALSE,1,0,1,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,1,2,5,17,2
7,Canada,1,FALSE,22,7/22/1949,1639,1659,21,0,FALSE,TRUE,FALSE,1,FALSE,2,FALSE,1,0,3,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,1,2,6,27,2
8,Canada,1,FALSE,16,8/16/1950,2039,2069,31,0,FALSE,TRUE,FALSE,1,FALSE,0,FALSE,1,0,4,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,1,3,8,1,3
6,Canada,1,FALSE,17,6/17/1953,3071,3078,8,0,FALSE,TRUE,FALSE,4,FALSE,23,FALSE,1,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,1,2,5,29,6
6,Canada,0,FALSE,7,6/7/1953,3075,3085,11,0,FALSE,TRUE,FALSE,NA,FALSE,27,FALSE,1,0,3,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,1,2,6,2,3
6,Canada,1,FALSE,4,6/4/1955,3804,3809,6,0,FALSE,TRUE,FALSE,1,FALSE,2,FALSE,1,0,2,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,1,1,6,1,4
7,Canada,1,FALSE,11,7/11/1955,3841,3847,7,0,FALSE,TRUE,FALSE,1,FALSE,27,FALSE,1,0,2,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,1,1,7,8,6
8,Canada,1,FALSE,16,8/16/1957,4504,4717,214,0,FALSE,TRUE,FALSE,1,TRUE,27,FALSE,1,0,4,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,1,3,5,1,4
6,Canada,1,FALSE,19,6/19/1959,5264,5270,7,0,FALSE,TRUE,FALSE,1,FALSE,27,FALSE,1,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5,1,1,5,31,1
8,Canada,1,FALSE,11,8/11/1959,5193,5448,256,0,FALSE,TRUE,FALSE,1,TRUE,2,FALSE,1,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,1,3,3,21,7
1,Canada,1,FALSE,13,1/13/1962,6221,6222,2,0,FALSE,TRUE,FALSE,1,FALSE,2,FALSE,1,0,2,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,1,1,1,12,6
7,Canada,1,FALSE,15,7/15/1962,6391,6418,28,0,FALSE,TRUE,FALSE,1,FALSE,2,FALSE,1,0,3,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5,1,2,7,1,1
5,Canada,0,FALSE,11,5/11/1963,6698,6712,15,0,FALSE,TRUE,FALSE,1,FALSE,16,FALSE,1,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,1,2,5,4,7
5,Canada,0,FALSE,11,5/11/1963,6698,6712,15,0,FALSE,TRUE,FALSE,1,FALSE,16,FALSE,1,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,1,2,5,4,7
6,Canada,1,FALSE,14,6/14/1964,7078,7129,52,0,FALSE,TRUE,FALSE,1,TRUE,14,FALSE,1,0,4,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,1,3,5,18,2
3,Canada,1,FALSE,11,3/11/1965,7374,7377,4,0,FALSE,TRUE,FALSE,1,FALSE,23,FALSE,1,0,2,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5,1,1,3,10,4
7,Canada,1,FALSE,16,7/16/1966,7866,7867,2,0,FALSE,TRUE,FALSE,1,FALSE,2,FALSE,1,0,2,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,1,1,7,15,6
7,Canada,1,FALSE,27,7/27/1966,7877,7878,2,0,FALSE,TRUE,FALSE,1,TRUE,4,FALSE,1,0,2,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,1,1,7,26,3
7,Canada,1,FALSE,12,7/12/1966,7671,8026,356,0,FALSE,TRUE,FALSE,1,FALSE,27,FALSE,1,0,4,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,1,3,1,1,7
9,Canada,1,FALSE,15,9/15/1966,7908,7917,10,0,FALSE,TRUE,FALSE,1,TRUE,2,FALSE,1,0,3,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,1,2,8,26,6
6,Canada,1,FALSE,11,6/11/1968,8525,8568,44,0,TRUE,TRUE,FALSE,1,FALSE,2,FALSE,1,0,4,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,1,3,5,4,7
7,Canada,0,FALSE,17,7/17/1968,8595,8601,7,0,FALSE,TRUE,FALSE,2,FALSE,21,FALSE,4,0,1,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,18,1,7,13,7
7,Canada,1,FALSE,23,7/23/1968,8599,8609,11,0,TRUE,TRUE,FALSE,1,FALSE,27,FALSE,1,0,3,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,1,2,7,17,4
7,Canada,1,FALSE,16,7/16/1969,8767,9132,366,0,FALSE,TRUE,FALSE,1,TRUE,18,FALSE,1,0,4,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,5,1,3,1,1,4
7,Canada,1,FALSE,16,7/16/1969,8767,9132,366,0,FALSE,TRUE,FALSE,2,FALSE,18,FALSE,2,0,4,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,5,12,3,1,1,4
9,Canada,1,FALSE,11,9/11/1969,9020,9022,3,0,FALSE,TRUE,TRUE,4,FALSE,2,FALSE,1,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,5,1,1,9,11,5
9,Canada,1,FALSE,11,9/11/1969,8958,9082,125,0,FALSE,TRUE,FALSE,1,FALSE,2,FALSE,1,0,4,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,1,3,7,11,6
9,Canada,1,FALSE,16,9/16/1970,9313,9435,123,0,FALSE,TRUE,FALSE,2,TRUE,2,FALSE,4,0,1,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5,26,3,7,1,4
10,Canada,1,FALSE,16,10/16/1970,9405,9435,31,0,FALSE,TRUE,FALSE,2,TRUE,27,FALSE,1,0,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,1,3,10,1,5
10,Canada,1,FALSE,10,10/10/1970,9411,9416,6,0,FALSE,TRUE,FALSE,2,FALSE,27,FALSE,4,0,1,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5,26,1,10,7,4
10,Canada,1,FALSE,16,10/16/1970,9405,9435,31,0,TRUE,TRUE,FALSE,4,TRUE,2,FALSE,1,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,5,1,3,10,1,5
10,Canada,1,FALSE,16,10/16/1970,9405,9435,31,0,TRUE,TRUE,FALSE,4,TRUE,2,FALSE,1,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,5,1,3,10,1,5
10,Canada,1,FALSE,16,10/16/1970,9405,9435,31,0,TRUE,TRUE,FALSE,4,FALSE,2,FALSE,1,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,5,1,3,10,1,5
10,Canada,1,FALSE,16,10/16/1970,9405,9435,31,0,TRUE,TRUE,FALSE,4,FALSE,2,FALSE,1,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,5,1,3,10,1,5
10,Canada,1,FALSE,14,10/14/1970,9414,9421,8,0,FALSE,TRUE,FALSE,2,TRUE,2,FALSE,4,1,1,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5,26,2,10,10,7
10,Canada,1,FALSE,17,10/17/1970,9420,9421,2,0,FALSE,TRUE,TRUE,4,FALSE,2,FALSE,1,0,2,0,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,1,1,10,16,6
10,Canada,1,FALSE,10,10/10/1970,9405,9422,18,0,FALSE,TRUE,FALSE,2,FALSE,2,FALSE,4,1,1,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5,26,2,10,1,5
4,Canada,1,FALSE,17,4/17/1971,9601,9604,4,0,FALSE,TRUE,FALSE,2,FALSE,21,FALSE,2,0,2,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,7,1,4,15,5
7,Canada,1,FALSE,16,7/16/1971,9497,9861,365,0,FALSE,TRUE,FALSE,4,FALSE,15,FALSE,1,0,4,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,1,3,1,1,6
8,Canada,1,FALSE,26,8/26/1973,10462,10469,8,0,FALSE,TRUE,FALSE,1,TRUE,2,FALSE,1,0,3,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,1,2,8,23,5
8,Canada,1,FALSE,20,8/20/1975,11154,11223,70,0,FALSE,TRUE,FALSE,1,FALSE,14,FALSE,1,0,4,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,1,3,7,16,4
8,Canada,1,FALSE,20,8/20/1975,11154,11193,40,0,FALSE,TRUE,FALSE,1,FALSE,27,FALSE,1,0,4,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,1,3,7,16,4
9,Canada,1,FALSE,13,9/13/1975,11154,11240,87,0,FALSE,TRUE,FALSE,1,FALSE,2,FALSE,1,0,4,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,1,3,7,16,4
10,Canada,1,FALSE,15,10/15/1975,11242,11248,7,0,FALSE,TRUE,FALSE,1,FALSE,27,FALSE,1,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,1,1,10,12,1
11,Canada,1,FALSE,16,11/16/1975,11255,11297,43,0,FALSE,TRUE,FALSE,4,FALSE,27,FALSE,1,0,4,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,1,3,10,25,7
9,Canada,1,FALSE,8,9/8/1976,11566,11580,15,0,FALSE,TRUE,TRUE,1,TRUE,2,FALSE,1,0,3,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,1,2,8,31,3
4,Canada,1,FALSE,8,4/8/1977,11785,11788,4,0,FALSE,TRUE,FALSE,1,FALSE,2,FALSE,1,0,2,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,1,1,4,7,5
8,Canada,1,FALSE,12,8/12/1977,11911,11914,4,0,FALSE,TRUE,FALSE,1,FALSE,21,FALSE,1,0,2,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,1,1,8,11,5
8,Canada,1,FALSE,12,8/12/1977,11911,11914,4,0,FALSE,TRUE,FALSE,1,FALSE,21,FALSE,1,0,2,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,1,1,8,11,5
8,Canada,1,FALSE,12,8/12/1977,11911,11914,4,0,FALSE,TRUE,FALSE,1,TRUE,21,FALSE,1,0,2,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,1,1,8,11,5
10,Canada,1,FALSE,16,10/16/1978,12327,12357,31,0,FALSE,TRUE,FALSE,1,FALSE,17,FALSE,1,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5,1,3,10,1,1
10,Canada,1,FALSE,29,10/29/1978,12353,12357,5,0,FALSE,TRUE,FALSE,1,FALSE,27,FALSE,1,0,2,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,1,1,10,27,6
1,Canada,1,FALSE,27,1/27/1980,12808,12811,4,0,FALSE,TRUE,FALSE,1,FALSE,18,FALSE,1,0,2,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,1,1,1,25,6
8,Canada,1,FALSE,11,8/11/1981,13372,13374,3,0,FALSE,TRUE,FALSE,1,FALSE,27,FALSE,1,0,2,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,1,1,8,11,3
8,Canada,1,FALSE,10,8/10/1981,13371,13373,3,0,FALSE,TRUE,TRUE,4,TRUE,13,FALSE,1,0,2,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,1,1,8,10,2
8,Canada,1,FALSE,8,8/8/1981,13365,13374,10,0,FALSE,TRUE,TRUE,1,FALSE,13,FALSE,1,0,3,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,1,2,8,4,3
8,Canada,1,FALSE,17,8/17/1981,13365,13393,29,0,FALSE,TRUE,FALSE,1,FALSE,13,FALSE,1,0,3,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,5,1,2,8,4,3
8,Canada,0,FALSE,8,8/8/1981,13369,13370,2,0,FALSE,TRUE,FALSE,1,TRUE,2,FALSE,1,0,2,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,1,1,8,8,7
8,Canada,0,FALSE,26,8/26/1982,13749,13754,6,0,FALSE,TRUE,FALSE,2,FALSE,27,FALSE,4,0,1,0,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,26,1,8,23,2
1,Canada,1,FALSE,27,1/27/1983,13905,13907,3,0,FALSE,TRUE,FALSE,4,FALSE,2,FALSE,1,0,2,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,1,1,1,26,4
2,Canada,0,FALSE,24,2/24/1984,14268,14299,32,0,FALSE,TRUE,FALSE,1,FALSE,2,FALSE,1,0,4,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,1,3,1,24,3
2,Canada,0,FALSE,24,2/24/1984,14268,14299,32,0,FALSE,TRUE,FALSE,1,TRUE,2,FALSE,1,0,4,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,1,3,1,24,3
5,Canada,1,FALSE,17,5/17/1984,14363,14369,7,13,FALSE,TRUE,FALSE,2,FALSE,21,FALSE,3,3,1,10,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,14,1,4,28,7
5,Canada,1,FALSE,17,5/17/1984,14363,14369,7,0,FALSE,TRUE,FALSE,1,TRUE,15,TRUE,1,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,1,1,4,28,7
9,Canada,0,FALSE,14,9/14/1984,14482,14488,7,0,FALSE,TRUE,FALSE,1,FALSE,27,FALSE,1,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,1,1,8,25,7
12,Canada,0,FALSE,16,12/16/1985,14946,14976,31,0,FALSE,TRUE,FALSE,NA,FALSE,27,FALSE,1,248,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,1,3,12,2,2
6,Canada,1,FALSE,9,6/9/1987,15492,15508,17,0,TRUE,TRUE,FALSE,1,TRUE,2,FALSE,1,0,3,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,1,2,6,1,2
6,Canada,1,FALSE,9,6/9/1987,15492,15508,17,2,FALSE,TRUE,FALSE,4,FALSE,2,FALSE,1,0,1,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,5,1,2,6,1,2
11,Canada,1,FALSE,16,11/16/1987,15645,15674,30,0,FALSE,TRUE,FALSE,4,TRUE,21,FALSE,3,1,1,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,14,2,11,1,1
11,Canada,1,FALSE,16,11/16/1987,15645,15674,30,0,FALSE,TRUE,FALSE,1,FALSE,21,FALSE,1,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,5,1,2,11,1,1
7,Canada,1,FALSE,15,7/15/1990,16631,16632,2,0,FALSE,TRUE,FALSE,1,FALSE,6,FALSE,1,0,2,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,1,1,7,14,7
8,Canada,2,TRUE,23,8/23/1990,16634,16677,44,0,FALSE,TRUE,FALSE,2,FALSE,27,FALSE,1,0,4,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,5,1,3,7,17,3
8,Canada,1,FALSE,21,8/21/1990,16629,16678,50,0,FALSE,TRUE,FALSE,4,TRUE,28,FALSE,1,0,4,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,5,1,3,7,12,5
7,Canada,0,FALSE,16,7/16/1994,17898,18262,365,0,FALSE,TRUE,FALSE,2,TRUE,9,FALSE,3,0,1,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,26,3,1,1,7
2,Canada,1,FALSE,26,2/26/1996,18683,18684,2,0,TRUE,TRUE,FALSE,4,FALSE,21,FALSE,1,0,2,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,1,1,2,25,1
6,Canada,2,TRUE,8,6/8/2000,20240,20254,15,0,FALSE,TRUE,FALSE,2,TRUE,2,FALSE,1,0,1,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,1,2,5,31,4
6,Canada,1,FALSE,8,6/8/2000,20240,20254,15,0,FALSE,TRUE,FALSE,1,FALSE,2,FALSE,1,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,1,2,5,31,4
8,Canada,1,FALSE,16,8/16/2000,20301,20331,31,0,FALSE,TRUE,FALSE,1,FALSE,27,FALSE,1,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,1,3,7,31,2
12,Canada,1,FALSE,16,12/16/2000,20423,20453,31,0,FALSE,TRUE,FALSE,1,TRUE,27,FALSE,1,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5,1,3,11,30,5
6,Canada,1,FALSE,14,6/14/2001,20709,20867,159,0,TRUE,TRUE,FALSE,4,FALSE,2,FALSE,1,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,1,3,9,12,4
6,Canada,1,FALSE,14,6/14/2001,20709,20867,159,0,TRUE,TRUE,FALSE,4,FALSE,2,FALSE,1,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,1,3,9,12,4
9,Canada,0,FALSE,12,9/12/2001,20707,20713,7,0,FALSE,TRUE,FALSE,1,FALSE,18,FALSE,1,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,1,1,9,10,2
4,Canada,1,FALSE,8,4/8/2002,20254,20820,567,0,FALSE,TRUE,FALSE,1,FALSE,2,FALSE,1,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,1,3,6,14,4
6,Canada,1,FALSE,23,6/23/2002,20992,20993,2,0,TRUE,TRUE,FALSE,1,FALSE,2,FALSE,1,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,1,1,6,22,7
7,Canada,1,FALSE,10,7/10/2002,20879,21110,232,0,FALSE,TRUE,FALSE,4,FALSE,27,FALSE,1,0,4,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,1,3,3,1,6
